Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,EloHome,EloAway
I1,06/02/05,Brescia,Udinese,0,1,A,0,0,D,2.88,2.88,2.38,2.9,2.85,2.5,3.0,2.8,2.45,2.7,2.8,2.5,2.8,2.88,2.38,3.0,2.88,2.4,2.8,2.87,2.4,2.05,1.65,2.2,1.65,1.45,2.45,0.5,2.12,1.72,0.0,2.174,1.725,0.0,,,,,,1656.6,1781.47
I1,06/02/05,Cagliari,Lecce,3,1,H,1,1,D,1.66,3.2,5.0,1.65,3.45,4.85,1.65,3.4,5.0,1.7,3.1,4.4,1.67,3.1,5.0,1.62,3.3,5.5,1.72,3.0,4.8,1.65,2.05,1.7,2.1,1.65,2.02,-0.5,1.78,2.06,-0.75,1.875,2.025,-0.75,,,,,,1708.01,1714.16
I1,06/02/05,Chievo,Messina,1,0,H,1,0,H,2.0,2.88,3.75,1.95,2.9,4.15,2.0,2.9,3.95,1.8,2.9,4.2,1.83,2.88,4.33,1.91,2.88,4.33,1.83,3.0,4.0,2.0,1.71,2.2,1.65,2.0,1.67,-0.5,1.94,1.9,-0.5,2.0,1.9,-0.5,,,,,,1702.31,1673.27
I1,06/02/05,Milan,Lazio,2,1,H,0,0,D,1.4,4.0,9.0,1.3,4.6,9.0,1.43,3.65,8.0,1.4,3.7,6.5,1.4,3.75,7.0,1.36,4.2,9.0,1.36,3.75,8.0,1.71,2.0,1.9,1.9,2.08,1.48,-1.5,1.88,1.96,-1.25,1.875,2.025,-1.25,,,,,,1918.04,1715.12
I1,06/02/05,Parma,Inter,2,2,D,1,0,H,3.5,3.0,2.0,3.5,3.15,2.0,3.6,2.9,2.1,3.4,2.9,2.0,3.2,3.0,2.1,4.0,2.87,2.0,3.75,2.9,1.95,1.95,1.75,2.0,1.8,1.61,2.1,0.5,1.78,2.06,0.5,2.1,1.8,0.25,,,,,,1728.47,1853.03
I1,06/02/05,Reggina,Siena,3,3,D,1,2,A,1.72,3.0,5.0,1.85,3.0,4.4,1.8,3.0,4.75,1.75,3.0,4.4,1.8,2.88,4.5,1.8,2.88,5.0,1.7,3.0,5.0,2.05,1.65,2.38,1.55,1.8,1.84,-0.5,1.96,1.88,-0.5,2.0,1.9,-0.5,,,,,,1725.9,1644.66
I1,06/02/05,Roma,Bologna,1,1,D,1,0,H,1.61,3.2,5.5,1.55,3.3,6.6,1.63,3.3,5.5,1.6,3.2,5.0,1.67,3.1,5.0,1.57,3.4,6.0,1.61,3.1,5.5,1.65,2.05,1.85,1.95,1.63,2.06,-0.5,1.86,1.98,-0.75,1.875,2.025,-0.75,,,,,,1825.27,1722.07
I1,12/02/05,Inter,Roma,2,0,H,1,0,H,1.83,3.1,4.75,1.8,3.15,4.4,1.85,3.1,4.25,1.9,2.9,3.8,1.83,3.0,4.0,1.85,3.1,4.6,1.9,2.87,4.0,1.65,2.05,1.75,2.05,1.85,1.79,-0.5,1.84,2.0,-0.5,1.925,1.975,-0.5,,,,,,1852.15,1818.69
I1,12/02/05,Lazio,Atalanta,2,1,H,1,1,D,1.57,3.4,5.5,1.5,3.45,7.0,1.57,3.4,6.0,1.5,3.4,5.6,1.5,3.4,6.0,1.53,3.4,6.5,1.5,3.3,6.5,1.85,1.85,,,1.57,2.17,-0.5,2.04,1.8,-1.0,2.125,1.775,-1.0,,,,,,1711.4,1598.49
I1,13/02/05,Bologna,Palermo,1,1,D,0,1,A,2.25,2.8,3.25,2.4,2.85,3.0,2.3,2.8,3.25,2.2,2.8,3.1,2.2,2.8,3.2,2.25,2.88,3.25,2.15,2.75,3.4,2.15,1.6,2.37,1.55,2.3,1.5,-0.5,2.0,1.84,-0.25,2.05,1.85,-0.25,,,,,,1728.65,1747.45
I1,13/02/05,Brescia,Cagliari,2,0,H,1,0,H,2.3,2.87,3.0,2.25,2.9,3.25,2.35,2.9,3.0,2.3,2.8,2.9,2.3,2.8,3.0,2.3,2.8,3.2,2.37,2.7,3.0,2.05,1.65,2.2,1.65,2.35,1.47,-0.5,2.0,1.84,-0.25,2.025,1.875,-0.25,,,,,,1644.99,1717.21
I1,13/02/05,Fiorentina,Parma,2,1,H,0,0,D,2.1,3.0,3.25,2.15,2.95,3.4,2.15,2.9,3.45,2.1,2.8,3.3,2.1,3.0,3.2,2.1,2.88,3.6,2.1,2.87,3.3,2.0,1.71,2.2,1.65,2.15,1.58,-0.5,1.84,2.0,-0.25,1.9,2.0,-0.25,,,,,,1637.72,1729.35
I1,13/02/05,Juventus,Udinese,2,1,H,1,0,H,1.5,3.5,6.0,1.5,3.5,6.75,1.5,3.6,6.5,1.5,3.5,5.4,1.5,3.4,6.0,1.5,3.4,7.0,1.5,3.3,6.5,1.95,1.75,1.95,1.85,1.5,2.32,-0.5,2.06,1.78,-1.0,2.1,1.8,-1.0,,,,,,1899.17,1793.08
I1,13/02/05,Lecce,Chievo,3,0,H,1,0,H,2.1,3.0,3.25,2.1,3.1,3.3,2.1,3.1,3.3,2.1,2.8,3.3,2.1,3.0,3.2,2.1,3.0,3.4,2.0,2.87,3.6,1.65,2.05,1.7,2.1,2.1,1.6,-0.5,1.8,2.04,-0.25,1.825,2.075,-0.25,,,,,,1704.96,1710.37
I1,13/02/05,Livorno,Sampdoria,1,0,H,0,0,D,2.62,2.8,2.62,2.75,2.9,2.55,2.75,2.8,2.65,2.6,2.8,2.6,2.5,3.0,2.6,2.75,2.8,2.62,2.6,2.8,2.6,2.25,1.55,2.37,1.55,1.39,2.65,0.5,1.96,1.88,0.0,2.0,1.9,0.0,,,,,,1672.04,1770.23
I1,13/02/05,Reggina,Milan,0,1,A,0,1,A,6.0,3.25,1.66,5.5,3.2,1.65,5.25,3.1,1.7,4.4,3.0,1.75,5.0,3.2,1.67,6.0,3.2,1.67,5.5,3.1,1.61,1.95,1.75,2.16,1.67,1.95,1.7,0.5,2.0,1.84,0.75,2.05,1.85,0.75,,,,,,1719.91,1921.76
I1,13/02/05,Siena,Messina,2,2,D,0,1,A,2.1,2.87,3.4,2.0,2.9,3.95,2.1,2.9,3.6,2.1,2.8,3.3,2.1,2.8,3.5,2.05,2.88,3.75,2.1,2.75,3.5,2.0,1.71,2.15,1.67,2.1,1.61,-0.5,2.04,1.8,-0.5,1.8,2.1,-0.25,,,,,,1650.65,1665.21
I1,19/02/05,Messina,Juventus,0,0,D,0,0,D,5.0,3.2,1.66,5.2,3.3,1.65,5.0,3.3,1.68,4.4,3.1,1.7,5.0,3.2,1.67,5.5,3.25,1.62,5.5,3.1,1.61,1.9,1.79,2.05,1.75,1.99,1.68,0.5,2.0,1.84,0.75,2.05,1.85,0.75,,,,,,1668.22,1905.02
I1,19/02/05,Milan,Cagliari,1,0,H,0,0,D,1.3,4.5,12.0,1.25,5.0,10.0,1.25,5.0,10.0,1.3,4.2,8.0,1.3,4.0,9.0,1.29,4.75,10.5,1.28,4.33,8.5,1.65,2.05,1.7,2.1,,,,1.98,1.86,-1.5,2.025,1.875,-1.5,,,,,,1930.7,1705.71
I1,19/02/05,Udinese,Inter,1,1,D,0,0,D,3.0,3.0,2.25,3.25,2.95,2.2,3.2,2.9,2.25,2.8,2.8,2.4,3.2,2.8,2.2,3.0,2.88,2.38,2.9,2.9,2.3,1.9,1.79,2.0,1.8,1.52,2.25,0.5,1.8,2.04,0.25,1.775,2.125,0.25,,,,,,1787.23,1860.07
I1,20/02/05,Atalanta,Bologna,2,0,H,1,0,H,2.87,2.75,2.5,2.8,2.85,2.55,2.9,2.9,2.45,2.8,2.8,2.4,2.75,3.0,2.38,2.8,2.88,2.5,2.7,3.0,2.37,2.15,1.6,2.37,1.55,1.45,2.45,0.5,1.74,2.1,0.25,1.75,2.15,0.25,,,,,,1592.82,1725.78
I1,20/02/05,Chievo,Lazio,0,1,A,0,0,D,2.25,2.87,3.1,2.4,2.9,2.95,2.3,2.85,3.2,2.3,2.7,3.0,2.2,2.8,3.2,2.3,2.9,3.1,2.2,2.87,3.1,1.95,1.75,2.05,1.75,2.3,1.51,-0.5,2.08,1.76,-0.25,2.1,1.8,-0.25,,,,,,1701.19,1717.07
I1,20/02/05,Palermo,Lecce,3,2,H,2,1,H,1.72,3.2,4.5,1.7,3.25,4.9,1.7,3.2,5.0,1.7,3.1,4.4,1.67,3.25,4.5,1.7,3.2,5.0,1.72,3.0,4.8,1.75,1.95,1.8,2.0,1.7,1.95,-0.5,1.72,2.12,-0.5,1.975,1.925,-0.75,,,,,,1750.32,1714.14
I1,20/02/05,Parma,Brescia,2,1,H,1,0,H,1.8,3.0,4.33,1.85,3.25,4.0,1.8,3.0,4.75,1.85,3.0,3.8,1.8,2.88,4.5,1.8,3.0,4.75,1.83,3.0,4.0,2.0,1.71,2.3,1.6,1.8,1.84,-0.5,1.78,2.06,-0.5,1.8,2.1,-0.5,,,,,,1717.15,1656.49
I1,20/02/05,Roma,Livorno,3,0,H,1,0,H,1.4,3.75,7.5,1.4,3.9,7.8,1.4,3.85,7.8,1.4,3.7,6.5,1.44,3.4,7.0,1.44,3.75,7.0,1.44,3.5,7.0,1.71,2.0,1.8,2.0,2.02,1.52,-1.5,2.04,1.8,-1.25,2.1,1.8,-1.25,,,,,,1810.77,1684.47
I1,20/02/05,Sampdoria,Reggina,3,2,H,2,0,H,1.8,3.0,4.33,1.75,3.0,5.1,1.8,3.0,4.8,1.75,3.0,4.4,1.73,2.88,5.0,1.73,3.2,4.75,1.72,3.0,4.8,2.25,1.55,2.37,1.55,1.8,1.85,-0.5,1.84,2.0,-0.5,1.825,2.075,-0.5,,,,,,1757.8,1710.97
I1,20/02/05,Siena,Fiorentina,1,0,H,1,0,H,2.3,2.8,3.1,2.4,2.8,3.0,2.45,2.8,3.0,2.4,2.7,2.9,2.25,2.75,3.2,2.3,2.9,3.1,2.4,2.75,2.9,2.0,1.71,2.25,1.61,2.45,1.45,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25,,,,,,1647.64,1649.92
I1,26/02/05,Brescia,Sampdoria,0,1,A,0,0,D,2.62,2.8,2.62,2.5,2.85,2.85,2.55,2.85,2.8,2.7,2.9,2.4,2.62,2.88,2.5,2.6,2.88,2.75,2.6,2.8,2.6,2.15,1.6,2.37,1.55,2.55,1.41,-0.5,1.74,2.1,0.0,1.775,2.125,0.0,,,,,,1649.39,1765.31
I1,26/02/05,Fiorentina,Udinese,2,2,D,2,1,H,2.4,3.0,2.75,2.45,2.9,2.85,2.5,2.85,2.85,2.5,2.8,2.7,2.38,2.88,2.8,2.5,2.9,2.8,2.4,2.87,2.8,2.05,1.65,2.2,1.65,2.5,1.43,-0.5,1.7,2.14,0.0,1.75,2.15,0.0,,,,,,1640.85,1786.25
I1,27/02/05,Bologna,Livorno,0,0,D,0,0,D,1.8,3.0,4.33,1.85,2.95,4.5,1.85,3.0,4.5,1.8,2.8,4.4,1.8,2.88,4.5,1.8,3.1,4.5,1.8,2.9,4.5,2.05,1.65,2.2,1.65,1.85,1.8,-0.5,1.84,2.0,-0.5,1.875,2.025,-0.5,,,,,,1712.1,1679.13
I1,27/02/05,Cagliari,Atalanta,3,3,D,2,1,H,1.53,3.4,6.0,1.5,3.75,6.1,1.53,3.4,6.5,1.45,3.5,6.0,1.5,3.4,6.0,1.53,3.5,6.0,1.5,3.3,6.5,1.85,1.85,2.05,1.75,1.53,2.23,-0.5,2.06,1.78,-1.0,2.1,1.8,-1.0,,,,,,1702.37,1606.5
I1,27/02/05,Inter,Milan,0,1,A,0,0,D,2.62,3.0,2.75,2.6,2.9,2.7,2.65,2.8,2.75,2.8,2.7,2.5,2.6,2.8,2.62,2.62,2.9,2.8,2.6,2.7,2.7,1.95,1.75,2.2,1.65,2.65,1.39,-0.5,1.94,1.9,0.0,1.975,1.925,0.0,,,,,,1861.05,1934.04
I1,27/02/05,Juventus,Siena,3,0,H,1,0,H,1.25,4.5,11.0,1.25,5.0,10.0,1.25,5.0,10.0,1.22,4.8,9.5,1.25,4.5,10.0,1.25,5.0,10.0,1.2,5.0,11.0,1.79,1.9,1.75,2.05,1.25,3.33,-0.5,1.96,1.88,-1.5,2.0,1.9,-1.5,,,,,,1900.34,1656.71
I1,27/02/05,Lazio,Parma,2,0,H,1,0,H,2.0,3.0,3.5,2.0,2.95,3.8,2.0,2.9,3.9,1.9,2.9,3.8,1.91,3.0,3.75,1.91,3.1,4.0,1.83,3.0,4.0,1.85,1.85,2.1,1.7,2.0,1.66,-0.5,2.04,1.8,-0.5,2.05,1.85,-0.5,,,,,,1732.54,1724.25
I1,27/02/05,Lecce,Messina,1,0,H,0,0,D,1.8,3.0,4.33,1.83,3.2,4.2,1.85,3.1,4.4,1.75,3.0,4.4,1.83,3.0,4.0,1.83,3.1,4.33,1.83,2.87,4.33,1.65,2.05,1.65,2.2,1.85,1.82,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5,,,,,,1706.3,1672.9
I1,27/02/05,Palermo,Roma,2,0,H,0,0,D,2.37,3.0,2.75,2.3,3.0,3.0,2.4,2.95,2.95,2.4,2.9,2.7,2.38,3.0,2.75,2.4,3.0,2.88,2.3,2.9,2.9,1.95,1.75,2.05,1.75,2.4,1.48,-0.5,1.7,2.14,0.0,1.7,2.2,0.0,,,,,,1758.16,1816.11
I1,27/02/05,Reggina,Chievo,1,0,H,1,0,H,1.8,3.0,4.33,1.85,3.0,4.4,1.85,3.0,4.5,1.85,2.8,4.2,1.8,3.0,4.33,1.85,3.0,4.5,1.8,3.0,4.2,2.05,1.65,2.2,1.65,1.85,1.8,-0.5,1.86,1.98,-0.5,1.85,2.05,-0.5,,,,,,1703.46,1685.72
I1,05/03/05,Atalanta,Milan,1,2,A,0,0,D,6.5,3.4,1.5,7.5,3.6,1.45,7.5,3.6,1.45,5.0,3.4,1.55,6.5,3.25,1.5,6.5,3.6,1.5,7.0,3.5,1.44,1.71,2.0,2.3,1.6,1.47,2.12,1.5,1.78,2.06,1.0,1.8,2.1,1.0,,,,,,1612.88,1947.51
I1,05/03/05,Roma,Juventus,1,2,A,1,2,A,2.8,3.0,2.6,2.7,2.9,2.6,2.75,2.9,2.55,2.6,2.8,2.6,2.62,2.88,2.5,2.75,3.0,2.6,2.62,2.9,2.5,1.79,1.9,2.2,1.65,1.41,2.55,0.5,1.9,1.94,0.0,1.975,1.925,0.0,,,,,,1805.12,1903.38
I1,06/03/05,Fiorentina,Reggina,2,1,H,0,0,D,1.9,3.1,3.75,1.85,3.05,4.25,1.9,3.0,4.2,1.9,2.9,3.8,1.91,3.0,3.75,1.85,3.0,4.33,1.9,2.87,4.0,1.65,2.05,2.1,1.7,3.3,1.18,-1.5,1.84,2.0,-0.5,1.9,2.0,-0.5,,,,,,1642.47,1711.88
I1,06/03/05,Inter,Lecce,2,1,H,1,1,D,1.4,4.0,9.0,1.35,4.3,8.0,1.35,4.2,8.25,1.35,4.0,7.0,1.36,3.75,8.0,1.4,4.0,8.5,1.33,3.75,9.0,2.25,1.55,1.6,2.3,1.91,1.58,-1.5,2.06,1.78,-1.25,2.125,1.775,-1.25,,,,,,1847.58,1714.22
I1,06/03/05,Livorno,Palermo,2,2,D,0,1,A,2.62,2.8,2.62,2.7,2.75,2.75,2.65,2.75,2.8,2.5,2.7,2.8,2.5,2.75,2.8,2.6,2.88,2.7,2.4,2.75,2.9,1.6,2.15,2.4,1.53,2.65,1.39,-0.5,1.78,2.06,0.0,1.8,2.1,0.0,,,,,,1683.69,1769.15
I1,06/03/05,Messina,Lazio,1,0,H,1,0,H,2.37,2.87,2.87,2.5,2.9,2.85,2.4,2.9,2.95,2.3,2.9,2.8,2.25,2.88,3.0,2.38,2.88,3.0,2.3,2.8,3.0,1.75,1.95,2.2,1.65,4.85,1.05,-1.5,2.04,1.8,-0.25,2.05,1.85,-0.25,,,,,,1664.98,1741.27
I1,06/03/05,Parma,Cagliari,3,2,H,2,1,H,1.72,3.2,4.5,1.8,3.05,4.65,1.8,3.0,4.75,1.75,3.1,4.2,1.73,3.1,4.5,1.73,3.1,5.0,1.83,3.0,4.0,1.85,1.85,1.95,1.85,3.0,1.22,-1.5,1.92,1.92,-0.75,1.7,2.2,-0.5,,,,,,1715.52,1695.99
I1,06/03/05,Sampdoria,Chievo,1,0,H,0,0,D,1.57,3.25,6.0,1.6,3.25,6.0,1.6,3.25,6.0,1.6,3.2,5.0,1.57,3.25,5.5,1.6,3.25,6.0,1.57,3.1,6.0,1.65,2.05,2.37,1.55,2.5,1.33,-1.5,1.88,1.96,-0.75,1.925,1.975,-0.75,,,,,,1777.24,1677.3
I1,06/03/05,Siena,Brescia,2,3,A,0,2,A,1.9,3.1,3.75,1.9,3.1,4.0,1.93,3.0,4.0,2.0,2.7,3.8,1.83,3.0,4.0,2.0,2.88,4.0,1.9,2.87,4.0,1.65,2.05,2.4,1.53,3.45,1.15,-1.5,2.06,1.78,-0.5,2.1,1.8,-0.5,,,,,,1653.67,1637.46
I1,06/03/05,Udinese,Bologna,0,1,A,0,1,A,1.72,3.0,5.0,1.8,3.0,4.75,1.8,3.0,4.75,1.7,3.0,4.6,1.73,2.88,5.0,1.75,3.1,4.75,1.7,3.0,5.0,1.65,2.05,2.37,1.55,3.0,1.22,-1.5,2.08,1.76,-0.75,2.125,1.775,-0.75,,,,,,1784.63,1707.54
I1,12/03/05,Lazio,Inter,1,1,D,1,0,H,3.1,3.0,2.37,3.4,2.95,2.15,3.3,2.9,2.2,2.8,2.8,2.4,3.0,3.0,2.2,3.2,3.0,2.3,3.1,2.87,2.2,1.95,1.75,2.0,1.8,1.54,2.2,0.5,1.84,2.0,0.25,1.875,2.025,0.25,,,,,,1729.62,1852.75
I1,12/03/05,Lecce,Fiorentina,2,2,D,2,0,H,2.0,3.1,3.4,2.05,3.25,3.25,2.0,3.2,3.5,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.1,3.6,1.9,3.0,3.75,1.7,2.0,1.8,2.0,2.0,1.67,-0.5,2.08,1.76,-0.5,2.15,1.75,-0.5,,,,,,1709.05,1653.87
I1,13/03/05,Atalanta,Parma,1,0,H,0,0,D,2.4,3.0,2.75,2.45,3.0,2.8,2.5,2.9,2.75,2.4,2.8,2.8,2.38,3.0,2.75,2.4,3.0,2.88,2.5,2.8,2.75,2.05,1.65,2.2,1.65,2.45,1.45,-0.5,1.78,2.06,0.0,1.8,2.1,0.0,,,,,,1607.74,1723.88
I1,13/03/05,Bologna,Siena,1,1,D,0,0,D,1.72,3.0,5.0,1.8,3.1,4.5,1.7,3.1,5.1,1.75,2.9,4.6,1.73,2.88,5.0,1.73,3.1,5.0,1.72,3.0,4.8,2.0,1.7,2.2,1.65,1.75,1.89,-0.5,1.86,1.98,-0.5,1.9,2.0,-0.5,,,,,,1725.91,1637.14
I1,13/03/05,Brescia,Livorno,2,3,A,1,0,H,2.0,2.87,3.75,2.05,2.85,3.8,2.1,2.9,3.5,2.0,2.8,3.6,2.0,2.88,3.6,2.0,2.88,4.0,2.15,2.9,3.2,2.15,1.6,2.4,1.53,2.1,1.59,-0.5,1.98,1.86,-0.5,2.025,1.875,-0.5,,,,,,1653.99,1683.17
I1,13/03/05,Cagliari,Roma,3,0,H,2,0,H,2.6,2.87,2.6,2.6,2.9,2.7,2.55,2.9,2.7,2.55,2.9,2.55,2.5,2.88,2.62,2.6,2.88,2.7,2.5,2.9,2.62,1.75,1.95,1.8,2.0,2.55,1.4,-0.5,1.88,1.96,0.0,1.9,2.0,0.0,,,,,,1687.63,1792.56
I1,13/03/05,Chievo,Juventus,0,1,A,0,0,D,5.5,3.4,1.57,6.5,3.55,1.5,5.9,3.2,1.6,5.0,3.2,1.6,6.0,3.4,1.5,6.0,3.4,1.57,6.0,3.1,1.57,2.0,1.7,2.1,1.7,2.07,1.6,0.5,1.96,1.88,0.75,1.925,1.975,0.75,,,,,,1671.29,1915.94
I1,13/03/05,Milan,Sampdoria,1,0,H,0,0,D,1.5,3.4,6.5,1.45,3.65,7.5,1.45,3.5,7.5,1.45,3.5,6.0,1.44,3.6,6.5,1.5,3.4,7.0,1.44,3.6,6.5,1.95,1.75,2.1,1.7,1.5,2.31,-0.5,2.02,1.82,-1.0,2.05,1.85,-1.0,,,,,,1952.65,1783.25
I1,13/03/05,Palermo,Udinese,1,5,A,0,3,A,2.2,2.8,2.6,2.2,2.75,3.55,2.15,2.8,3.5,2.0,2.8,3.6,2.0,2.8,3.75,2.2,2.88,3.4,2.05,2.8,3.6,2.15,1.6,2.4,1.53,2.15,1.56,-0.5,1.9,1.94,-0.25,1.9,2.0,-0.25,,,,,,1769.67,1766.26
I1,13/03/05,Reggina,Messina,0,2,A,0,2,A,1.9,2.9,4.0,2.0,2.85,4.0,2.0,2.9,3.9,1.9,2.8,4.0,1.83,2.88,4.33,1.95,3.0,4.0,1.95,2.75,4.0,2.0,1.7,2.25,1.62,2.0,1.66,-0.5,1.98,1.86,-0.5,2.05,1.85,-0.5,,,,,,1700.48,1676.63
I1,19/03/05,Juventus,Reggina,1,0,H,0,0,D,1.25,4.5,11.0,1.25,5.0,10.0,1.22,5.25,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.25,5.0,10.0,1.22,5.0,9.5,1.79,1.9,1.85,1.95,1.22,3.55,-0.5,1.9,1.94,-1.5,1.95,1.95,-1.5,,,,,,1923.52,1683.7
I1,19/03/05,Siena,Lazio,1,0,H,0,0,D,2.37,2.87,2.87,2.4,2.9,2.95,2.37,2.9,3.0,2.3,2.7,3.0,2.38,2.8,2.88,2.38,2.88,3.0,2.4,2.87,2.8,2.0,1.71,2.15,1.66,2.37,1.47,-0.5,1.74,2.1,0.0,1.75,2.15,0.0,,,,,,1643.33,1730.45
I1,20/03/05,Chievo,Brescia,3,1,H,0,1,A,1.9,3.1,3.75,1.9,3.15,3.95,1.91,3.1,3.95,2.0,3.0,3.3,1.91,3.0,3.75,1.91,3.1,4.0,1.95,2.87,3.8,2.15,1.6,2.25,1.61,1.91,1.74,-0.5,1.88,1.96,-0.5,1.925,1.975,-0.5,,,,,,1663.71,1638.98
I1,20/03/05,Inter,Fiorentina,3,2,H,1,1,D,1.44,3.8,8.0,1.45,3.65,7.5,1.45,3.75,7.0,1.45,3.6,5.8,1.4,3.6,7.5,1.44,4.0,7.5,1.36,3.75,8.0,1.79,1.9,1.8,2.0,2.12,1.47,-1.5,2.1,1.74,-1.25,2.15,1.75,-1.25,,,,,,1851.92,1659.11
I1,20/03/05,Livorno,Cagliari,3,3,D,2,2,D,2.0,3.0,3.5,2.1,2.85,3.7,2.05,2.9,3.75,1.9,2.8,4.0,1.91,3.0,3.75,2.05,3.0,3.6,1.95,2.87,3.8,1.95,1.75,2.0,1.8,2.05,1.64,-0.5,2.04,1.8,-0.5,2.0,1.9,-0.5,,,,,,1698.18,1700.31
I1,20/03/05,Messina,Bologna,0,0,D,0,0,D,2.1,2.75,3.6,2.2,2.7,3.65,2.2,2.85,3.4,2.2,2.6,3.3,2.1,2.8,3.4,2.2,2.8,3.5,2.15,2.75,3.4,2.15,1.6,2.37,1.55,2.2,1.55,-0.5,2.0,1.84,-0.25,2.05,1.85,-0.25,,,,,,1693.41,1719.72
I1,20/03/05,Parma,Palermo,3,3,D,1,2,A,2.3,2.87,3.0,2.55,2.75,2.9,2.5,2.8,2.9,2.3,2.7,3.0,2.25,3.0,2.88,2.5,2.8,2.9,2.3,2.8,3.0,1.95,1.75,2.1,1.7,2.5,1.42,-0.5,2.06,1.78,-0.25,2.1,1.8,-0.25,,,,,,1710.8,1753.56
I1,20/03/05,Roma,Milan,0,2,A,0,0,D,3.3,3.1,2.2,3.65,3.1,2.0,3.25,3.2,2.1,3.0,2.9,2.2,3.4,3.0,2.0,3.5,3.1,2.1,3.3,2.8,2.15,2.0,1.71,2.15,1.66,1.61,2.1,0.5,1.96,1.88,0.25,2.0,1.9,0.25,,,,,,1779.88,1957.02
I1,20/03/05,Sampdoria,Atalanta,1,2,A,1,1,D,1.5,3.5,6.0,1.45,3.75,7.0,1.47,3.6,7.0,1.45,3.6,5.8,1.4,3.75,7.0,1.5,3.6,6.5,1.4,3.75,7.0,2.15,1.6,2.2,1.65,2.15,1.45,-1.5,1.74,2.1,-0.75,1.725,2.175,-0.75,,,,,,1778.88,1620.82
I1,20/03/05,Udinese,Lecce,2,1,H,1,1,D,1.66,3.2,5.0,1.65,3.35,5.1,1.67,3.25,5.2,1.7,3.1,4.4,1.67,3.2,5.0,1.67,3.3,5.0,1.66,3.1,5.0,1.55,2.25,1.65,2.2,1.67,2.0,-0.5,1.84,2.0,-0.75,1.875,2.025,-0.75,,,,,,1782.37,1703.81
I1,09/04/05,Bologna,Inter,0,1,A,0,1,A,3.25,3.0,2.1,3.0,2.85,2.4,2.95,2.9,2.35,2.8,2.8,2.4,3.2,2.75,2.25,3.25,2.88,2.25,3.0,2.8,2.3,2.0,1.71,2.1,1.7,1.46,2.35,0.5,1.78,2.06,0.25,1.8,2.1,0.25,,,,,,1722.33,1855.83
I1,09/04/05,Fiorentina,Juventus,3,3,D,2,1,H,5.0,3.3,1.72,4.4,3.15,1.8,4.5,3.2,1.75,4.0,3.0,1.8,4.33,3.2,1.73,4.8,3.3,1.75,5.0,3.0,1.7,2.05,1.65,2.3,1.6,1.87,1.75,0.5,2.0,1.84,0.5,2.05,1.85,0.5,,,,,,1655.2,1926.62
I1,09/04/05,Milan,Brescia,1,1,D,1,0,H,1.22,5.5,13.0,1.17,5.6,15.0,1.18,5.25,15.0,1.2,5.0,10.0,1.17,5.5,12.0,1.22,5.5,12.0,1.2,5.0,11.0,1.85,1.85,1.9,1.9,,,,1.86,1.98,-1.5,1.875,2.025,-1.5,,,,,,1966.79,1630.78
I1,10/04/05,Atalanta,Chievo,3,0,H,2,0,H,2.1,2.87,3.4,2.2,3.0,3.2,2.15,3.0,3.25,2.2,2.9,3.0,2.0,3.2,3.2,2.1,3.1,3.3,2.1,2.8,3.4,2.05,1.65,2.37,1.55,2.15,1.56,-0.5,1.78,2.06,-0.25,1.775,2.125,-0.25,,,,,,1641.21,1671.91
I1,10/04/05,Cagliari,Sampdoria,0,0,D,0,0,D,2.4,2.87,2.87,2.4,2.8,3.1,2.3,2.9,3.05,2.3,2.9,2.8,2.25,2.88,3.0,2.3,2.9,3.1,2.3,2.8,3.0,1.9,1.75,2.0,1.8,2.3,1.49,-0.5,2.06,1.78,-0.25,2.075,1.825,-0.25,,,,,,1703.74,1758.49
I1,10/04/05,Lazio,Livorno,3,1,H,2,0,H,1.72,3.0,5.0,1.7,3.1,5.3,1.7,3.1,5.0,1.75,3.1,4.2,1.73,3.2,4.33,1.73,3.1,5.0,1.72,3.0,4.8,1.95,1.75,2.05,1.75,1.7,1.91,-0.5,1.88,1.96,-0.75,1.875,2.025,-0.75,,,,,,1718.41,1694.75
I1,10/04/05,Lecce,Siena,2,2,D,1,1,D,1.9,3.2,3.6,2.0,3.1,3.6,1.95,3.1,3.65,2.0,3.1,3.2,1.91,3.0,3.75,1.95,3.1,3.75,1.83,3.2,3.75,1.71,2.0,1.8,2.0,1.95,1.68,-0.5,2.04,1.8,-0.5,2.05,1.85,-0.5,,,,,,1697.22,1655.37
